,Item ID,Item Name - Language Tag,Item Name - Value,Main Image ID,Other Image IDs,Item Keywords
62,B07T24WP54,en_IN,Amazon Brand - Solimo Designer Color Mash 3D Printed Hard Back Case Mobile Cover for Sony Xperia C5 Ultra Dual,81HZcUs-M-L,"['61oI69Yt4GL', '61Xce1Hq7DL', '81dCFo-8s8L', '61ATVyzpLKL']","['Nokia back case', 'Nokia phone cover', 'phone panel', 'mobile panel', 'Sony Xperia mobile case', 'Sony Xperia phone cover', '3D printed mobile cover', 'mobile cover', 'Nokia mobile case', 'mobile case', 'Sony Xperia back case', 'hard case', 'back cover', 'phone case']"
63,B07Z9CZFPW,sv_SE,Samtida turkos och solbränna öken scen på kanvas väggkonst,71iYoiN49ML,"['81K0pZMpKUL', '81Xs3ImaKnL', '51z4DFziGhL', '812fjeova3L', '71PXu26dPUL', '71sqaOix3KL', '81gFErL6QHL']",[]
64,B074WYWPV6,sv_SE,Timbus diskbänk-ettgreppsarmatur Niederdruck,71jqvQpWecL,['719NdijmEIL'],[]
65,B0857M1LRG,en_IN,Amazon Brand - Solimo Designer Sleepy Kitten UV Printed Soft Back Case Mobile Cover for 10.or G,7197RZj+FhL,"['61+woWTqkwL', '61SE4RTPjdL']","['Printed Cover', 'cases and covers', 'fashion case', 'Designer Case', 'Designer Sleepy Kitten Mobile Cover', 'Silicone Case', 'Soft TPU', 'mobile Cover', 'Back Cover', 'Flexible Case', '10.or\xa0G Case']"
66,B075T4CJTY,en_IN,Amazon Brand - Symbol Men's Leather Formal Slip-on shoes/India (44 EU)(AZ-WS-126B),71cyz3P4DKL,"['81iwpF+OU+L', '81eqfbhKglL', '81-N-WTh4HL']","['mens shoes', 'Black', 'men shoes casual shoes', 'shoes for men formal', 'shoes for men', 'formal shoes for men black', 'formal shoes for mens leather', 'leather shoes for mens', 'shoes', 'leather shoes for men formal branded']"
67,B07765Z6S4,en_AE,AmazonBasics Modern Euro Toilet Paper Holder - Satin Nickel,71ASEq6croL,"['71s-lIMumBL', '81NJ0pgN6iL']","['tp', 'delta', 'storage', 'chrome', 'baños', 'gun', 'tolit', 'towel', 'brushed', 'set', 'holders', 'moen', 'hook', 'toilet paper stand', 'para', 'accessories', 'bathroom', 'preston', 'tp holder', 'tissue', 'blasters', 'fixtures', 'freestanding', 'simplehouseware', 'houseware', 'mount', 'silver', 'free', 'simple', 'accesorios', 'shot', 'hand', 'roll', 'skid', 'alone', 'ball', 'standing', 'toliet', 'wall', 'decor', 'stand', 'dispenser', 'up', 'toilet paper hook']"
68,B07SZ72ZD7,en_IN,Amazon Brand - Solimo Designer Sea View 3D Printed Hard Back Case Mobile Cover for LeTV Le 1s,71OVrZZpVsL,[],"['Micromax back case', 'phone panel', 'mobile panel', 'Micromax mobile case', '3D printed mobile cover', 'mobile cover', 'hard case', 'mobile case', 'Micromax phone cover', 'back cover', 'phone case']"
69,B07TK4R7GG,en_GB,Amazon Brand - Spotted Zebra Girl's 3-Piece Fleece Cold Weather Accessories Set,61ktISpxZxL,['61oCorKUudL'],[]
70,B07T947TJK,en_IN,Amazon Brand - Solimo Designer Panda Experation 3D Printed Hard Back Case Mobile Cover for Lenovo Vibe K5,71g+HeEpvIL,"['61oI69Yt4GL', '61Xce1Hq7DL', '61ATVyzpLKL', '71eb0mc+dUL']","['Lenovo back case', 'Lenovo mobile case', 'vivo phone cover', 'phone panel', 'mobile panel', 'Lenovo phone cover', '3D printed mobile cover', 'mobile cover', 'vivo back case', 'hard case', 'mobile case', 'vivo mobile case', 'back cover', 'phone case']"
71,B081HNZTFN,en_IN,Amazon Brand - Solimo Designer Abstract 3D Printed Hard Back Case Mobile Cover for Vivo V17 Pro,61yQuUZwK9L,"['51AbYbblgmL', '51PN64bqb9L', '51kP9HdPKhL']","['samsung phone cover', 'samsung mobile case', 'vivo phone cover', 'phone panel', 'mobile panel', 'mobile cover', 'vivo back case', 'samsung back case', 'mobile case', 'vivo mobile case', 'back cover', 'phone case']"
72,B07KMGLFH4,en_IN,Stone & Beam Cotton Velvet Unlined Curtain,815S5YTiRdL,"['917np3euBAL', '91D1kcwlb1L', '919KQspBC7L']","['aqua', 'for', 'and', 'curtains', 'patio', 'window', 'farmhouse', 'printed', 'door', 'living', 'room']"
73,B07TC5XDPS,en_IN,Amazon Brand - Solimo Designer Woodcutter 3D Printed Hard Back Case Mobile Cover for Vivo Y51L,71i9fZHR9GL,"['61oI69Yt4GL', '61Xce1Hq7DL', '61ATVyzpLKL', '71frNNQNMuL']","['vivo phone cover', 'phone panel', 'mobile panel', '3D printed mobile cover', 'mobile cover', 'vivo back case', 'Oppo mobile case', 'hard case', 'mobile case', 'Oppo phone cover', 'Oppo back case', 'vivo mobile case', 'back cover', 'phone case']"
74,B08DB9X1D9,en_IN,Bourge Men's D.Grey and Sea Green Running Shoes-6 UK (40 EU) (7 US) (Reef-65),81L8EV8ocAL,"['71nUq5xYZHL', '81fEQyNRYyL', '81JWZDZ6kGL', '81WzBHJbx9L', '81qj901RXtL']","['Light weight and durable', 'Soft footbed', 'Washable', 'Flexible and Stylish', 'Non-slip bottom sole']"
75,B083V9N454,ko_KR,"Belei 흠집 통제 부분 치료, 5.5% 벤조일 과산화물 여드름 치료, 피부과 의사 검사, 1.7 온스 (50mL)",51fDZFHuHjL,"['41JlkMip1iL', '51sZp12sopL', '71wutdpzdBL', '61+sENky+HL', '71lDpR+ohZL']","['skin care', 'blemish', 'BELEI', 'belei', 'belie', 'breakout', 'belei blemish', 'Belei', 'skincare', 'pimples', 'private label', 'overnight']"
76,B07TPYLKQ6,en_AU,AmazonBasics Casual Sports Backpack,91ULzMo7OZL,"['91bmW2bQIgL', '91B0nP9zf9L', '81hqvb4nCSL']",['bag men box backpacks hard school student Global Store']
77,B07TC4PLJC,en_IN,Amazon Brand - Solimo Designer Wooden Blocks Checks 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy Core Prime,81K5E-eHzIL,"['61oI69Yt4GL', '61Xce1Hq7DL', '61ATVyzpLKL', '81-HaR0-tyL']","['samsung phone cover', 'samsung mobile case', 'phone panel', 'mobile panel', 'mobile cover', 'samsung back case', 'mobile case', 'back cover', 'phone case']"
78,B07QLKSQPV,sv_SE,"Eono by Amazon – tvättnät tvättväska BH tvättpåse tvättpåse tvättpåse hållbar maskintvätt för känslig, blus, skor, BH, underkläder, babykläder, Wash Bag, 7 set",71i72HlSU-L,"['61xK3qC+KlL', '91DOVH8debL', '71PPuI10KxL', '31IWAqZBKbL']",['Tvättnät för BH tvättpåse för skor sko-tvättpåse tvättnät för tvättmaskin tvättpåse bomull tvättpåse av nätmaterial set med dragkedja tvättfickor nätpåse påse påse']
79,B07Y39SG9K,en_SG,"AmazonBasics Satin Padded Blouse Hangers, Ivory, 30-Pack",71m+J7fdPxL,"['61tpzQRN-yL', '614NBJFz9vL', '91qOaxv0hkL', '71SDRO3GjwL']","['rotate,pink,jm,skid,kid,folding,huggable,non,without,notches,anti,toddler,white,skirt,children,joy,laundry,hanger,kids,closet,""u8863""u67b6,cheap,pack,clothes,heavy,100,coat,wire,plastic,velvet,childrens,slip,baby,duty,bulk,hangars,adult,mangano']"
80,B07TG4T7LK,en_IN,Amazon Brand - Solimo Designer Squirrel 3D Printed Hard Back Case Mobile Cover for Micromax Canvas Pace 4G Q416,71j+0adQtoL,"['61oI69Yt4GL', '61Xce1Hq7DL', '61ATVyzpLKL', '717bTONsRyL']","['Micromax back case', 'Redmi phone cover', 'phone panel', 'mobile panel', 'Redmi mobile case', 'Micromax mobile case', '3D printed mobile cover', 'mobile cover', 'Redmi back case', 'hard case', 'mobile case', 'Micromax phone cover', 'back cover', 'phone case']"
81,B07TG4VTXN,en_IN,Amazon Brand - Solimo Designer Water Drop Reflection 3D Printed Hard Back Case Mobile Cover for Moto Z2 Play,81VvOxBzTQL,"['61oI69Yt4GL', '61Xce1Hq7DL', '61ATVyzpLKL', '81lpGWvbTaL']","['phone panel', 'mobile panel', 'Motorola phone cover', 'LG phone cover', '3D printed mobile cover', 'mobile cover', 'LG back case', 'hard case', 'mobile case', 'LG mobile case', 'Motorola mobile case', 'back cover', 'phone case', 'Motorola back case']"
82,B07TG3B5MR,en_IN,Amazon Brand - Solimo Designer Sky Photography 3D Printed Hard Back Case Mobile Cover for Vivo Y27L,81KwZ1K3vnL,"['61oI69Yt4GL', '61Xce1Hq7DL', '81E4BI3dNEL', '61ATVyzpLKL']","['HTC Desire phone cover', 'vivo phone cover', 'phone panel', 'mobile panel', '3D printed mobile cover', 'mobile cover', 'HTC Desire mobile case', 'vivo back case', 'hard case', 'mobile case', 'HTC Desire back case', 'vivo mobile case', 'back cover', 'phone case']"
83,B07N6V9Z41,zh_CN,AmazonBasics 亚马逊倍思 防滑浴室地毯 带纹理波浪,810iH82SMKL,"['51AKiTqjllL', '71QeoJd5KeL', '71EWYzhnJcL', '21aIqNhaKyL', '91S63c9+vuL']",[]
84,B07TCWSWY3,en_IN,Amazon Brand - Solimo Designer Blue Oil Color 3D Printed Hard Back Case Mobile Cover for LG Stylus 2,71WVdObsOLL,"['61oI69Yt4GL', '61Xce1Hq7DL', '61ATVyzpLKL', '81y0R1iP1SL']","['samsung phone cover', 'samsung mobile case', 'phone panel', 'mobile panel', 'LG phone cover', '3D printed mobile cover', 'mobile cover', 'samsung back case', 'LG back case', 'hard case', 'mobile case', 'LG mobile case', 'back cover', 'phone case']"
85,B0853X8GJG,en_IN,Amazon Brand - Solimo Designer Stars UV Printed Soft Back Case Mobile Cover for InFocus Vision 3 Pro,71JogmDzrHL,"['61+woWTqkwL', '61SE4RTPjdL']","['Printed Cover', 'cases and covers', 'fashion case', 'Designer Case', 'InFocus Vision 3 Pro Case', 'Silicone Case', 'Soft TPU', 'mobile Cover', 'Back Cover', 'Flexible Case', 'Designer Stars Mobile Cover']"
86,B085494H6W,en_IN,Amazon Brand - Solimo Designer White Flower UV Printed Soft Back Case Mobile Cover for Samsung Galaxy S8,71OdI+uM9OL,"['61+woWTqkwL', '61SE4RTPjdL']","['Printed Cover', 'cases and covers', 'fashion case', 'Designer Case', 'Designer White Flower Mobile Cover', 'Silicone Case', 'Soft TPU', 'mobile Cover', 'Back Cover', 'Flexible Case', 'Samsung Galaxy S8 Case']"
87,B07TG4TT29,en_IN,Amazon Brand - Solimo Designer Multicolour Texture 3D Printed Hard Back Case Mobile Cover for Motorola Moto G4 Play,81Ya6yqWK7L,"['61oI69Yt4GL', '81CISwFvG1L', '61ATVyzpLKL', '61Xce1Hq7DL']","['vivo phone cover', 'phone panel', 'mobile panel', 'Motorola phone cover', 'mobile cover', 'vivo back case', 'mobile case', 'Motorola mobile case', 'vivo mobile case', 'back cover', 'phone case', 'Motorola back case']"
88,B0853X5H9V,en_IN,Amazon Brand - Solimo Designer Photography 3D Printed Hard Back Case Mobile Cover for Honor 10 Lite,71GF5Cojq9L,"['51wiRu6gT9L', '51DEYNWtfsL', '518RypAtk8L', '71sv0QpnzKL']","['Designer Photography Mobile Cover', 'backcase', 'cellphonecover', 'Designer Case', 'Hard Case', 'fashion case', 'cover', 'mobile cover', 'protectivecover', 'Printed Cover', 'mobilecase', 'mobileguard', 'phonecase', 'polycarbonate cover', 'cases and covers', 'protectivecase', 'backcover', 'phoneguard', 'case', 'mobilecover', 'cellphonecase', 'Honor 10 Lite Case', 'Back Cover', 'phonecover']"
89,B07KZV51ZQ,it_IT,UMI Scorri sopra L'Immagine per ingrandirla Essentials Tende Oscuranti Totale Termiche Isolanti Elegante Morbide con Occhielli Bianco Grigiastro 140x260cm 2 Pezzi,616BGmMVE3L,"['61hhofMsDPL', '81rAP-kWOTL', '617+lZr3RvL', '81rWMSyvQ3L', '61IKcGMOtWL', '61UMBhOCBCL']",['tende oscuranti per interni tende camera da letto tende finestre soggirono tende termiche isolanti tenda oscurante tende a pannello']
90,B081QP9GW3,en_GB,"AmazonBasics Divider Strips - Recycled Manilla, Full Colour, Punched, 10.5 x 24 cm, 160 GSM, Pack of 100, Orange",715LX+Gx2-L,"['81NBezAJnfL', '71HfTnnfzKL', '21RxpejOIoL']",['file dividers a4 folder for lever arch subject files']
91,B083RBSL56,en_GB,Eono by Amazon Leather Wallet for Men and Women - Flat Design with RFID Reading Protection (Black Nappa).,81JUIl-ZyYL,"['81LbABWFSuL', '81R5uE5ftxL', '81pilMwVZEL', '81gyap6QGtL', '81z6ow-09TL']",['wallet^leather wallet^slim wallet^zipper wallet^wallet with RFID^flat designed wallet']
92,B07HJ9WBTY,en_GB,"AmazonBasics Cat Condo Ottoman, Grey",81KJ3fj54+L,"['91gHdqvV4EL', '91ADxMvoBPL', '81vjd-A4pSL', '81qWcTokHuL', '31ejo5815jL', '81fyp3L5XnL', '81P0ftg6TiL']",['outdoor cat shelter shelf house shelves wall outside kennels for']
93,B07SQC8MQL,fr_FR,"AmazonBasics Recharges de ruban adhésif double face Motif à pois 6,35 x 0,9 m (Renouveau)",61ziarMyIxL,"['61Vau0V5jfL', '71IkS8dg5GL', '5118yWZs5DL']","['Ruban adhésif double face', 'Ruban de correction', 'Ruban adhésif pour loisirs créatifs.', 'Ruban adhésif', 'Recharge de ruban adhésif', 'Ruban adhésif sec', 'Bande adhésive artisanale']"
94,B081HMPY19,en_IN,Amazon Brand - Solimo Designer Butterfly Design 3D Printed Hard Back Case Mobile Cover for Apple iPhone 11 Pro Max,51nJ3pLN0PL,"['51AbYbblgmL', '51PN64bqb9L', '51kP9HdPKhL']","['iphone phone cover', 'phone panel', 'mobile panel', 'LG phone cover', '3D printed mobile cover', 'mobile cover', 'iphone back case', 'LG back case', 'hard case', 'mobile case', 'iphone mobile case', 'LG mobile case', 'back cover', 'phone case']"
95,B0853XDLNR,en_IN,Amazon Brand - Solimo Designer Half Fill UV Printed Soft Back Case Mobile Cover for Tecno Camon i Twin,61zIfmRFO+L,"['61+woWTqkwL', '61SE4RTPjdL']","['Printed Cover', 'cases and covers', 'fashion case', 'Designer Case', 'Silicone Case', 'Soft TPU', 'Designer Half Fill Mobile Cover', 'mobile Cover', 'Tecno Camon i Twin Case', 'Back Cover', 'Flexible Case']"
96,B07H132Y5R,en_IN,AmazonBasics Digital Soldering Station,81kZTjuJGVL,"['81MA+27MVLL', '71Ce0Ts9WlL', '41WB1a9DCoL', '81nddTBuApL']",[]
97,B076RFQ53M,it_IT,"The Fix Gracie Block Heel Strappy Sandal Heeled, Suede, 8.5 M US",71k5iUPFZkL,"['71B5kJD+pJL', '818eOSaXYQL', '81j6jRS1aAL', '81LItYlEYcL', '81Yc4kCVM5L', '71OmklIOdfL', '81+Ef6MzKiL']","['designer moda moda primavera estate data notte elegante fantasia tacchi alti regali per lei', 'Zapatos, scarpe da donna Mujer']"
98,B07TC6NT38,en_IN,Amazon Brand - Solimo Designer Iron Impression 3D Printed Hard Back Case Mobile Cover for LG K7,81TB+4AeEKL,"['61oI69Yt4GL', '61Xce1Hq7DL', '61ATVyzpLKL', '91GfckCCfPL']","['vivo phone cover', 'phone panel', 'mobile panel', 'LG phone cover', '3D printed mobile cover', 'mobile cover', 'vivo back case', 'LG back case', 'hard case', 'mobile case', 'LG mobile case', 'vivo mobile case', 'back cover', 'phone case']"
99,B083V9Y416,zh_CN,亚马逊品牌 - Solimo 益生菌 500 亿 CFU，8 种益生菌菌菌菌菌株，60 粒素食胶囊，2 个月供应量,51-GyrXggbL,"['61W9fwj7s9L', '71s6NQK87tL', '51M39MBAwDL', '61Ljwc7DovL', '61U5Eftb1EL']","['amazon brand, amazon vitamins, made by amazon, solemo, solimo, probiotics for women, for men, for adults, digestive supplements, digestive aid, lactobacillus acidophilus, 5 billion CFU, prebiotic blend, colony forming units, vegetarian capsules', 'amazon brand, amazon vitamins, vitamins by amazon, amazon product, made by amazon, solemo, solimo, soleemo, solymo, solimoe, solemoe, soleemoe, solymoe, probiotics, probiotic, probiotics for women, probiotics for men, probiotics for adults, womens probiotic, mens probiotic, women probitoic, men probiotic, probiotic supplement, lactobacillus acidophilus, 5 billion CFU, colony forming units']"
100,B07TH2ZG3G,en_IN,Amazon Brand - Solimo Designer Autumn Scene 3D Printed Hard Back Case Mobile Cover for InFocus M2,81taDmc+UwL,"['61oI69Yt4GL', '61Xce1Hq7DL', '61ATVyzpLKL', '81lBW2-qm1L']","['phone panel', 'mobile panel', '3D printed mobile cover', 'mobile cover', 'hard case', 'mobile case', 'back cover', 'phone case']"
101,B071GQXN34,es_MX,AmazonBasics Straight Cable Lightning Car Charger - 5V 12W - 3 Foot - Black/Red,71vh5KgMAaL,"['718MoXOim3L', '810YTFriVnL', '91SxebJQUML']","['cargador de coche', 'amazonbasics', 'cargador de telefono', 'car charger iphone', 'iphone 5 car charger', 'cell phone car chargers', 'car charger for iphone 7', 'car charger', 'charger for iphone', 'telefono celular', 'iphone charger', 'lightning car charger', 'iphone 6 car charger', 'smartphone', 'iphone 7 car charger', 'iphone car charger', 'car charger for iphone', 'ITK TO SKW PJ']"
102,B07THBQQH8,en_IN,Amazon Brand - Solimo Designer Gold Yellow Paint 3D Printed Hard Back Case Mobile Cover for Oppo F1s,71SczZmlJxL,"['61oI69Yt4GL', '61Xce1Hq7DL', '61ATVyzpLKL', '71NjGogvGyL']","['Redmi phone cover', 'phone panel', 'mobile panel', 'Redmi mobile case', '3D printed mobile cover', 'mobile cover', 'Oppo mobile case', 'Redmi back case', 'hard case', 'mobile case', 'Oppo phone cover', 'Oppo back case', 'back cover', 'phone case']"
103,B072ZLCB3M,ko_KR,"아마존 브랜드 - 리벳 브리스톨 내추럴 엣지 블랙 메탈 사이드 테이블, 월넛",81Xh+yZvD1L,"['A1OdfC9iHhL', '91A-nCul3fL', '81D0VezjM9L', 'A1UkMa6UHIL', '71-2zou-hDL', 'A1Tsz82lxrL', '91sQrJfHRnL']","['end tables', 'side tables for small spaces', 'side table', 'nightstand', 'sofa table', 'Rivet', 'modern', 'white side table', 'end tables living room', 'end-tables', 'chairside table', 'side tables living room', 'round side table', 'accent table', 'mid century', 'coffee table', 'gold side table', 'black side table', 'end table', 'night stand', 'side table for bedroom', 'bedside table', 'Brown', 'console table']"
104,B078VTMYYF,en_US,"Amazon Brand - Wag Dry Dog Food for Puppies, Chicken and Lentil Recipe (5 lb. Bag) Trial",71i8SuSVKGL,"['71xM3uTTm+L', '71sBMuBuoQL', '719C8+qEt6L', '61JHokSTLBL', '81pGHQY4VgL', '8128wEYfClL', '41zVirULyBL', '61dnMYfSnFL']","['best dog food', 'beef dog food', 'veterinarians', 'real meat', 'ingredients', 'grain free', 'no added artificial colors', 'Wag dog food', 'healthy dog food', 'lentil', 'dog food for digestion', 'protein', 'pup', 'dog food', 'meat', 'dry dog food', 'Real American chicken', 'breed', 'delicious blend of dog food', 'vitamins', 'salmon oil', 'small dog food', 'chicken', 'flaxseed', 'omega-3 fatty acids', 'Amazon brand', 'natural dog food', 'no added grain', 'made in USA', 'healthy', 'powered by protein', 'Wag', 'lentils and peas', 'minerals', 'DHA', 'Nutritious vegetables', 'adult dog food', 'no grains', 'furry friend', 'phytonutrients', 'real meat dog food', 'antioxidants', 'organic', 'sensitive stomach dog food', 'all natural']"
105,B0857L5ZGT,en_IN,Amazon Brand - Solimo Designer Sky Photography UV Printed Soft Back Case Mobile Cover for Samsung Galaxy C7 Pro,81APaH9FMnL,"['61+woWTqkwL', '61SE4RTPjdL']","['Printed Cover', 'cases and covers', 'fashion case', 'Designer Case', 'Silicone Case', 'Soft TPU', 'mobile Cover', 'Designer Sky Photography Mobile Cover', 'Samsung Galaxy C7 Pro Case', 'Back Cover', 'Flexible Case']"
106,B076QFBFS5,ml_IN,Amazon Brand - Solimo Voyager റക്സാക്ക് Sol_Lgge_42,81fQIg3puaL,"['91IsLN-bbwL', '81FGAtEevuL', '81zjmYJps7L', '81JPfa15IyL', '71C9jeRjlLL', '81ajHQFVjWL', '91FukDD63ZL', '81W8m8RcQWL']","['rucksack bags', 'rucksacks for men', 'rucksack with rain cover', 'rucksack backpacks', 'rucksack bags for hiking', 'rucksack backs 56 litres', 'rucksack', 'trekking bag', 'rucksack for trekking', 'hiking bagpack', 'rucksack cover waterproo']"
107,B07WZSNKTW,it_IT,Eono by Amazon - Canvas Panels 20cm x 15cm Set di 5 Blank 100% Cotton,61Xh92ENjYL,"['51-aSMcZNVL', '61qoeEbL4mL']",['pannelli^pannelli di tela^set di pannelli di tela^pacchetto di tela^pannelli di tela di cotone^pannelli di tela bianca']
108,B07N3CSM46,es_MX,"OOPSY - Protector de esquinas de seguridad para niños, color gris",61oZ5E9ZnjL,"['61qum3JkbaL', '61INcTEBEyL', '71UHGzJoFwL']","['Cojín esquinero para esquina, a prueba de bebés, protector de mesa, cojín de espuma para bebé, esquina, esquinas suaves, seguridad para bebés, seguridad para el hogar, borde de seguridad']"
109,B0854FVHHD,en_IN,Amazon Brand - Solimo Designer White Flower UV Printed Soft Back Case Mobile Cover for Vivo V17 Pro,71RO6m5tkTL,"['61+woWTqkwL', '61SE4RTPjdL']","['Printed Cover', 'Vivo V17 Pro Case', 'cases and covers', 'fashion case', 'Designer Case', 'Designer White Flower Mobile Cover', 'Silicone Case', 'Soft TPU', 'mobile Cover', 'Back Cover', 'Flexible Case']"
110,B07TG4SJQ6,en_IN,Amazon Brand - Solimo Designer Police Booth 3D Printed Hard Back Case Mobile Cover for LG V20,71LPlPhPJgL,"['61oI69Yt4GL', '61Xce1Hq7DL', '61ATVyzpLKL', '71JnZ70rZKL']","['Zenfone cover', 'Asus mobile case', 'Asus back case', 'LG mobile case', 'phone panel', 'mobile panel', 'Asus phone cover', 'LG phone cover', '3D printed mobile cover', 'mobile cover', 'LG back case', 'hard case', 'mobile case', 'Zenfone cases', 'back cover', 'phone case']"
111,B01N26F2NT,en_GB,"Yellow-Gold Plated Sterling Silver Princess-Cut Solitaire Ring made with Swarovski Zirconia (2 cttw), Size 8",71CH0VV1cWL,['61DkAuiVY9L'],['Classics']
112,B07T36T6SP,en_IN,Amazon Brand - Solimo Designer Sparkle Coffee 3D Printed Hard Back Case Mobile Cover for Asus Zenfone Selfie ZD551KL,81dnwVESqbL,"['61oI69Yt4GL', '61Xce1Hq7DL', '61ATVyzpLKL', '810S-FHYfVL']","['Zenfone cover', 'Asus mobile case', 'Asus back case', 'phone panel', 'mobile panel', 'Motorola phone cover', 'Asus phone cover', 'mobile cover', 'mobile case', 'Zenfone cases', 'Motorola mobile case', 'back cover', 'phone case', 'Motorola back case']"
113,B0853X7BP1,en_IN,Amazon Brand - Solimo Designer Blue Pattern Alphabet-Z 3D Printed Hard Back Case Mobile Cover for Vivo Y19 / Vivo U20,61cwM8SBriL,"['51AbYbblgmL', '51PN64bqb9L', '51kP9HdPKhL']","['vivo y19 printed covers', 'backcase', 'cellphonecover', 'vivo y19 designer covers', 'cover', 'vivo u20 mobile cover', 'vivo u20 designer case', 'vivo u20 back case', 'protectivecover', 'vivo u20 mobile accessories', 'mobilecase', 'vivo u20 back cover', 'mobileguard', 'vivo y19 back cover', 'phonecase', 'vivo y19 back case', 'vivo y19 cover', 'vivo y19 mobile accessories', 'vivo u20 designer covers', 'vivo y19 3d back cover', 'protectivecase', 'backcover', 'vivo u20 cover', 'phoneguard', 'vivo u20 printed covers', 'vivo u20 3d back cover', 'case', 'mobilecover', 'cellphonecase', 'vivo y19 designer case', 'vivo y19 mobile cover', 'phonecover']"
